,player,mcts_simuls,mcts_rate,player_first,result_from_player,score_diff_from_player,moves
291,test,120,1.4,False,0,0,"[5, 9, 6, 10, 14, 2, 13, 1, 11, 4, 8, 7, 3, 12, 0, 15]"
292,test,120,1.4,True,1,5,"[9, 2, 6, 5, 10, 7, 4, 11, 8, 1, 14, 3, 0, 12, 13, 15]"
293,test,120,1.4,False,0,0,"[10, 9, 6, 5, 8, 13, 1, 14, 2, 7, 11, 4, 12, 3, 0, 15]"
294,test,120,1.4,True,1,6,"[9, 11, 5, 10, 6, 1, 2, 13, 8, 15, 3, 14, 4, 0, 7, 12]"
295,test,120,1.4,False,0,0,"[9, 5, 6, 10, 4, 13, 1, 14, 8, 2, 11, 7, 0, 3, 15, 12]"
296,test,120,1.4,True,1,3,"[9, 10, 5, 0, 6, 13, 3, 4, 8, 14, 7, 2, 15, 11, 1, 12]"
297,test,120,1.4,False,0,0,"[14, 9, 10, 5, 6, 2, 11, 13, 7, 4, 8, 1, 3, 12, 15, 0]"
298,test,120,1.4,True,0,0,"[9, 5, 10, 6, 14, 4, 13, 1, 7, 2, 11, 8, 0, 12, 15, 3]"
299,test,120,1.4,False,0,0,"[9, 5, 6, 10, 7, 1, 2, 4, 11, 14, 13, 8, 0, 3, 15, 12]"
300,test,250,1.4,True,1,4,"[9, 13, 5, 14, 6, 1, 7, 11, 8, 10, 4, 3, 15, 0, 12, 2]"
301,test,250,1.4,False,0,0,"[6, 9, 5, 10, 1, 14, 8, 2, 4, 7, 11, 13, 15, 12, 3, 0]"
302,test,250,1.4,True,0,0,"[9, 6, 10, 5, 14, 2, 7, 1, 13, 11, 4, 8, 15, 12, 3, 0]"
303,test,250,1.4,False,0,0,"[9, 5, 6, 10, 7, 1, 14, 13, 11, 2, 4, 8, 15, 12, 0, 3]"
304,test,250,1.4,True,0,0,"[9, 5, 10, 6, 14, 7, 1, 11, 13, 2, 4, 8, 12, 0, 3, 15]"
305,test,250,1.4,False,0,0,"[6, 9, 10, 5, 4, 13, 8, 14, 7, 11, 2, 1, 15, 0, 3, 12]"
306,test,250,1.4,True,0,0,"[9, 6, 10, 5, 14, 4, 13, 8, 7, 11, 2, 1, 0, 15, 3, 12]"
307,test,250,1.4,False,0,0,"[10, 9, 5, 6, 4, 14, 11, 13, 1, 2, 8, 7, 12, 0, 15, 3]"
308,test,250,1.4,True,0,0,"[9, 5, 10, 6, 14, 1, 7, 4, 13, 8, 2, 11, 0, 12, 3, 15]"
309,test,250,1.4,False,0,0,"[9, 5, 6, 10, 1, 13, 4, 14, 11, 2, 7, 8, 15, 12, 0, 3]"
310,test,250,1.4,True,0,0,"[9, 6, 10, 5, 14, 11, 7, 13, 4, 2, 1, 8, 3, 0, 12, 15]"
311,test,250,1.4,False,0,0,"[5, 9, 13, 6, 10, 11, 1, 14, 7, 4, 8, 2, 3, 15, 0, 12]"
312,test,250,1.4,True,0,0,"[9, 6, 10, 5, 14, 1, 7, 8, 13, 11, 2, 4, 0, 15, 3, 12]"
313,test,250,1.4,False,0,0,"[13, 6, 10, 9, 5, 11, 7, 14, 8, 1, 2, 4, 15, 3, 0, 12]"
314,test,250,1.4,True,0,0,"[9, 10, 5, 6, 2, 4, 14, 7, 1, 8, 11, 13, 3, 0, 12, 15]"
315,test,250,1.4,False,0,0,"[9, 5, 10, 6, 8, 13, 1, 11, 14, 4, 2, 7, 15, 3, 0, 12]"
316,test,250,1.4,True,1,3,"[9, 5, 10, 13, 6, 7, 4, 8, 14, 2, 11, 12, 0, 3, 15, 1]"
317,test,250,1.4,False,0,0,"[6, 9, 10, 5, 7, 13, 8, 1, 2, 14, 11, 4, 12, 3, 0, 15]"
318,test,250,1.4,True,1,4,"[9, 6, 10, 4, 5, 11, 14, 8, 1, 0, 3, 13, 7, 12, 2, 15]"
319,test,250,1.4,False,0,0,"[5, 9, 6, 10, 14, 2, 7, 1, 13, 4, 8, 11, 0, 15, 12, 3]"
